0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
415307,911774.4458,692455.5507,594519.8651,528407.0642,471162.2555,415307,424260.669,682142.1227,503256.8679,534124.439,484592.5887,6092,2213.83281,4620.670261,8091.193126,1072.86338,4263.395524,415308.1552,415307.9401,415306.0995,415303.6725,415308.1394,415302.1916,415313.1178
415307,811049.6857,542245.4401,467897.8746,720370.4353,486263.8552,415307,363251.9671,607551.1471,522911.0275,481551.0322,119816.539,4663,2597.8237,3008.701987,5168.465869,2436.666654,3187.350201,415307.348,415307.6565,415307.0249,415304.2867,415315.1759,415305.8896,415304.714
415307,893846.6725,422078.0583,850816.0055,532362.0303,485426.7072,415307,492630.5709,523071.0303,563183.8349,425287.9034,566762.5883,5575,5252.010295,6485.863131,6781.93151,5797.642278,5803.547823,415308.7378,415305.5837,415310.8034,415304.035,415303.6959,415306.5578,415310.9971
415307,930176.3033,330952.5869,670110.6886,590179.6918,626458.7584,415307,809725.3238,612202.827,618116.9616,379787.9669,513288.7331,5114,2532.76065,4908.53791,4091.201817,160.9207432,6352.165744,415313.2723,415308.9136,415308.4099,415304.844,415310.8251,415312.3051,415311.5241
415307,941667.8044,317223.9785,788941.5176,379542.9662,424138.0403,415307,810163.369,452435.8581,591695.1372,714188.2071,606543.4306,3997,2852.48252,8468.000371,5146.658574,19114.05491,5685.586373,415310.5137,415309.319,415312.2217,415312.1211,415311.0693,415306.6105,415313.0422
415307,719075.409,755872.9447,426172.6921,624671.1453,422296.5773,415307,482751.571,341243.2971,394450.4832,641846.9312,231529.4691,5641,5053.578761,3847.304351,4536.699151,4147.778604,6028.386598,415313.8346,415313.9846,415307.3753,415308.2527,415307.5439,415301.5755,415308.7257
415307,476526.1577,697734.5813,2015989.705,428028.2733,600173.843,415307,441360.5566,517792.3889,371469.6105,578350.9908,519878.5061,6254,4512.639632,6666.806884,7110.999907,404.518119,6575.328248,415303.9891,415307.2633,415301.9911,415312.4189,415304.1452,415311.2902,415309.419
415307,384535.2421,522704.7915,10698.46888,600065.8888,511307.4671,415307,519102.037,689697.3342,521019.8118,419279.8984,915933.3627,4546,466.1537594,5500.98753,5869.248142,919.3438129,3975.106089,415309.9467,415308.1827,415316.3593,415304.9086,415303.0126,415304.8805,415305.5739
415307,1221751.722,338648.2699,395862.7723,593816.7997,706412.382,415307,661588.1078,819927.6911,557025.4308,500535.3946,165499.9683,6036,5106.424525,3748.713141,6667.559974,9161.23753,6879.956733,415306.7967,415303.7597,415312.7155,415303.585,415308.9874,415314.2954,415305.8567
415307,1115074.567,417739.0746,1756092.124,500862.3695,481277.8549,415307,452182.3132,722101.8196,696214.1416,623904.1497,658693.2374,5811,5852.567039,3685.464256,5542.785578,2014.450472,4441.068572,415301.9601,415307.8504,415305.4806,415304.201,415302.8676,415299.2548,415301.576
415307,723019.1179,247627.4753,162478.4208,675093.0677,644771.421,415307,368839.262,552096.5879,497017.1459,851374.3372,614753.7358,4003,5927.018944,5160.441532,7215.534614,868.136085,3753.4134,415311.5188,415306.8269,415313.3987,415296.718,415313.7795,415308.1107,415303.4454
415307,648558.6635,652181.8537,513369.9929,597583.3075,619397.1195,415307,515270.7097,564636.6684,565290.2396,517611.2792,220577.4618,4233,1381.806871,6946.876251,5355.510193,1964.219421,4103.873435,415311.4654,415307.2381,415311.1864,415311.3261,415311.0803,415305.0965,415308.0825
415307,1182008.024,329694.3078,294192.2047,536489.5695,472756.2145,415307,783926.6642,537915.8118,302202.3969,453319.4951,596353.3222,6176,5884.057726,6933.706623,5105.454668,65.35052495,4730.776265,415310.0543,415310.2278,415308.0072,415309.4074,415308.058,415309.098,415306.9468
415307,869483.5792,651904.6891,226579.6898,620810.0685,497711.3577,415307,363734.8177,239727.8902,461293.4825,332563.0643,538132.9193,4734,1864.062197,11819.81439,6478.567531,2755.430422,5928.921261,415302.0254,415302.9733,415307.2439,415302.8794,415308.7867,415309.1643,415306.0753
415307,590025.4747,550455.7101,746413.6873,966281.5378,551499.0875,415307,555755.9351,620910.9445,382635.2371,248720.664,407582.9174,7049,3727.29223,6101.263985,4074.946787,1916.992568,8738.360702,415305.6469,415303.8457,415304.1911,415311.1833,415305.9439,415308.4981,415305.602
415307,604576.7693,591430.8234,507288.5009,494021.7935,353271.2442,415307,413890.5671,731026.925,308322.8265,267325.8812,950946.8124,5289,3581.595934,5644.348735,6872.017717,17617.74854,2681.921704,415309.3725,415310.2653,415304.4658,415303.6787,415312.3456,415306.1753,415298.3624
415307,538797.1737,235237.0007,286810.0146,468495.8694,650501.5884,415307,528880.4072,517626.4591,542642.4258,404970.3116,759.7794317,6258,475.3775745,7744.471325,6914.127358,788.2080267,4747.234631,415303.3498,415302.087,415306.6157,415297.4068,415302.0531,415307.5586,415298.4318
415307,508679.6046,626662.6431,576467.0376,532162.8023,757754.6553,415307,535125.0221,378518.8394,405631.8527,453523.2267,1907176.66,5708,2649.737348,7606.375196,5362.724829,4398.029627,10049.4744,415306.0088,415308.571,415306.9221,415303.1225,415304.4644,415306.7303,415303.6931
415307,416264.5441,675517.8063,890804.2805,594282.1683,562529.4834,415307,365165.4115,697226.0524,460643.8849,516221.1504,743116.3772,5450,2896.016064,5941.820756,3377.820729,11600.93044,4208.959046,415304.9906,415310.053,415312.45,415303.7538,415305.9877,415304.9811,415297.6536
415307,759702.3661,574556.8285,290143.377,564136.4232,588773.4873,415307,738335.7287,563808.9897,609342.9961,606028.4393,716174.1573,6527,3544.926387,6790.295257,4327.09607,216.7145757,9143.679394,415312.9767,415304.1467,415302.9335,415313.2352,415306.2737,415311.5307,415300.7357
415307,809346.0993,737273.2285,124316.1057,386076.7791,638925.0034,415307,451133.7635,557136.8722,737637.2532,687508.0961,324548.4028,5256,3381.050971,7838.639609,4616.538473,2498.229654,5502.481857,415305.9364,415311.2735,415306.9763,415308.6338,415308.2656,415306.8686,415305.9554
415307,1174039.262,418422.3927,206501.7674,602310.0021,224662.88,415307,689107.9882,730717.5386,484964.8068,597227.4168,1757430.351,5291,5584.485009,3182.48911,6008.678626,1322.122826,8707.042112,415310.2342,415309.6089,415303.8882,415299.8581,415314.3921,415307.4102,415311.5412
415307,358626.9479,481761.9597,9099.087526,593310.5734,565275.636,415307,779688.1577,591229.0195,451497.0631,366829.8735,1496855.989,6795,1942.184965,5430.431521,6401.43226,954.8310019,5867.955711,415308.3382,415304.0901,415305.5345,415307.4743,415310.268,415310.9316,415302.6305
415307,676777.8899,283945.7786,102813.4501,920136.9606,621046.2905,415307,817031.6801,344965.5277,502607.7046,491406.2929,238583.5637,5815,3254.921231,6787.63035,4345.107846,8627.45311,7293.002016,415306.7275,415307.3454,415300.6417,415308.4789,415296.6638,415306.3252,415307.0471
415307,1134139.92,687559.8537,961082.2793,560152.9994,535466.2426,415307,673625.1945,661168.1499,513700.4049,585046.2954,177219.1471,4758,4310.442249,4145.183726,2092.937301,4252.466795,7383.732479,415307.7653,415307.3583,415308.6676,415307.7177,415309.229,415306.7442,415305.9062
415307,723213.4729,884955.6085,2538105.237,512521.1165,492985.02,415307,833350.1416,626307.7107,748363.6441,618047.5294,791835.8146,7167,785.3202613,5369.129545,7787.806423,14400.18909,10145.61441,415309.1002,415305.2222,415307.3738,415303.4751,415303.985,415309.176,415308.0035
415307,1009396.364,477870.1557,15281.83283,726971.0604,635538.6469,415307,639586.2073,536241.0933,454298.2744,643570.2624,800051.8568,5254,1334.732378,4094.668903,1974.053061,11199.27066,11618.13497,415311.8782,415308.1467,415306.1795,415308.1726,415302.7113,415308.6231,415303.7084
415307,1053761.812,934370.1748,397736.6569,585119.4536,737544.2634,415307,485301.1773,444858.0393,625330.7665,652235.7648,4833.626626,4749,1621.397238,6430.785539,6549.290553,2427.042017,7015.597897,415301.9553,415302.9594,415313.0708,415303.1145,415305.4609,415305.6076,415309.1025
415307,1006333.961,468556.9067,422691.3628,419656.7228,486905.6749,415307,784827.5247,652516.2967,408234.3857,530009.911,11087.06546,7037,1387.19615,7815.168986,8225.30208,3063.402922,6708.174545,415302.8279,415308.5001,415304.4988,415300.4213,415311.134,415307.6077,415304.6017
415307,392844.7294,906082.7999,2612676.848,599536.736,481083.407,415307,642819.4341,697658.8264,489914.638,520311.2848,491536.891,5609,3838.042993,5063.257431,6074.587,5813.307943,5025.682766,415316.217,415307.9345,415309.11,415316.7927,415310.3915,415304.9421,415310.4923
415307,485373.018,736477.4395,1312889.238,616088.1413,673515.2544,415307,400816.512,516311.0406,496723.2584,595344.0424,284236.7035,4885,1959.376992,5253.278187,6095.394423,21098.45515,7984.265682,415304.9331,415302.2476,415297.6804,415306.6676,415311.7667,415302.2932,415312.115
415307,810966.2954,696899.4615,1143675.505,362780.4836,748042.3097,415307,669527.2831,582465.8682,397212.2339,523083.5657,903583.5004,6829,1613.659033,5876.977143,8021.756688,16632.03591,4021.721085,415306.8561,415304.7429,415305.8196,415310.2903,415301.6371,415299.7298,415304.6303
415307,977202.3917,328504.6918,15223.4424,624231.6961,287220.3746,415307,636379.2028,521414.2601,412495.9935,490340.779,264984.9116,5591,1274.817667,5417.574361,5558.419427,7389.387708,5352.450989,415306.7305,415303.1208,415302.7065,415311.2127,415307.1274,415305.5326,415307.7915
415307,1205038.854,528979.18,630457.0795,642682.2974,707649.8669,415307,388943.4342,508528.2959,696270.4831,347660.6165,74721.61489,4763,4093.941859,5760.470274,3309.588807,81.7939948,10754.80867,415297.5238,415304.8683,415309.4601,415305.9344,415307.2164,415308.5023,415305.2086
415307,497117.3371,590124.3453,275814.485,503415.3994,591373.2485,415307,709149.0586,685898.7324,457767.1652,827563.271,393649.6603,4717,4763.410736,2298.56928,7467.313831,391.4320245,3416.613652,415310.8784,415312.1063,415304.7069,415310.046,415305.6241,415308.7562,415305.6408
415307,389692.8405,591076.3371,193255.7271,278808.7181,765394.3943,415307,501084.1658,743355.9662,923016.8977,523697.9002,486179.093,7256,3190.172367,5952.684635,6223.999158,1828.991735,6103.438973,415315.6651,415305.8497,415299.0352,415307.6201,415303.6418,415307.9617,415302.9209
415307,541211.4701,324676.0246,231099.4523,515284.8531,622238.0345,415307,663205.5102,525143.9789,523033.9204,379106.7109,835453.3532,5305,4935.542139,6642.760554,5195.404468,9965.073534,4813.62738,415305.6535,415301.1128,415297.3477,415311.9687,415317.0102,415299.633,415311.6182
415307,946740.6566,388304.9098,1525177.577,216984.4845,448047.4465,415307,673548.7095,691957.8279,635211.1494,532758.4707,162392.6737,4337,895.5613711,7820.106333,5831.032739,438.5154793,4257.022576,415307.9569,415306.7541,415309.4629,415315.5412,415311.3434,415302.4317,415312.9788
415307,365957.7155,842405.7811,1944654.015,633616.4708,574208.3703,415307,433874.692,573725.6175,369905.8186,738032.7546,1334163.827,6332,1894.762864,6993.543339,6263.407142,4723.183805,4891.52782,415309.9506,415308.4279,415301.4297,415312.8246,415304.4359,415299.1077,415310.9491
415307,546268.2429,509894.9305,939282.7374,316444.1704,574950.1103,415307,777627.7602,661526.0331,586246.6507,806847.3906,116799.808,5759,2878.714437,7338.615681,5632.019846,8917.317648,5775.416699,415304.1585,415305.3083,415306.0727,415309.1343,415309.401,415310.3932,415310.6644
415307,531147.5262,318362.5885,410095.9471,470411.1524,421601.5158,415307,650972.4078,283880.4574,420066.4171,382581.1928,21910.35897,4012,3726.777377,5851.053538,5796.765234,1325.822018,5260.299204,415298.458,415307.3487,415306.0466,415302.8559,415308.6464,415310.864,415317.7168
415307,1157777.903,427539.8196,257314.1686,588390.5973,350956.1547,415307,700128.9924,867846.5601,886253.6994,627402.0021,630550.7798,5242,5896.621752,4291.981593,7303.491144,2169.527524,5289.336582,415309.0968,415308.4556,415304.0213,415302.5605,415310.4114,415306.7756,415300.4395
415307,558789.0676,706102.7851,112535.9362,541111.1052,466667.9611,415307,812646.3056,411746.2692,669963.2001,372210.258,176799.7613,5099,5763.335932,6590.384831,4694.335668,8255.832607,5176.427109,415302.6338,415311.9455,415297.6903,415305.3716,415306.0332,415305.6845,415311.1323
415307,1007365.956,760619.7711,544856.8947,528708.8925,534485.3711,415307,738625.0977,783728.4486,522129.8051,677767.6531,226251.0886,4209,2009.593966,5097.848867,6775.597119,2469.163388,7020.504367,415310.6272,415306.8381,415308.0901,415308.3702,415305.0092,415307.0141,415303.2679
415307,1024771.73,747770.4314,1375940.284,778711.3012,480839.6378,415307,823984.7892,676008.4195,610544.6649,449012.5202,358904.0964,4300,1711.212184,3307.262686,4848.753734,9193.074257,5956.967543,415310.1176,415308.636,415303.8259,415307.8637,415313.9411,415308.4206,415306.6274
415307,905381.962,414667.4565,463981.2434,395646.0174,657295.6606,415307,513262.0414,705665.4022,493046.5656,333273.9854,746314.6516,7155,5320.287653,5520.972581,2941.393915,529.2178216,4875.677934,415308.0916,415307.2816,415305.4336,415304.3526,415311.0674,415310.7498,415306.5504
415307,653390.4081,418291.3348,403718.207,597331.3708,522477.401,415307,583020.2292,293259.3092,626364.7086,506282.8243,98408.99453,5036,3088.298286,3750.901144,6583.885678,732.443099,3831.109842,415309.1075,415305.6552,415305.1345,415304.7669,415313.4765,415306.6251,415304.4343
415307,724887.9237,684981.0742,87363.36546,368551.7516,673063.6961,415307,593504.317,307462.6308,405226.8411,573924.753,149432.9806,4288,4920.625187,6813.243163,5648.348935,6644.025112,4936.763944,415308.6912,415307.5848,415308.1372,415318.1936,415303.3157,415305.8115,415306.9597
415307,717341.0452,357472.1418,758784.8045,730416.445,549888.7666,415307,454407.0269,506529.5681,455230.7616,731952.0712,441760.9981,7507,1871.593485,5821.163847,5210.39811,3095.53245,6155.15265,415302.6931,415312.514,415305.3107,415310.8558,415300.7766,415307.7687,415310.8577
415307,758547.1838,402957.3072,1035049.92,751841.1158,706793.5665,415307,414622.265,475485.6187,495347.0892,363678.8925,758499.166,5367,3308.165335,8069.801389,6043.559849,1061.261461,9064.508943,415312.2974,415305.982,415308.5831,415301.6388,415309.6664,415299.6462,415310.5792
415307,673983.4564,238893.198,79120.14671,700429.8791,806828.287,415307,442720.052,352435.8881,328193.8477,485939.1857,1768851.201,5168,4731.887098,8483.431351,4727.970892,1552.82239,8457.986318,415309.197,415309.9555,415308.5897,415303.8384,415303.6776,415305.6444,415304.2827
415307,388655.8362,736473.6098,189605.3377,598639.1306,487234.1287,415307,483504.6205,601051.3786,423251.4632,489717.7713,400898.2703,6502,2123.576617,8778.021555,3372.684407,18346.66135,5353.834318,415309.953,415305.8305,415297.3077,415306.0978,415306.634,415301.2652,415304.5533
415307,617643.2916,480902.0846,178206.8522,499214.5063,554524.2038,415307,771095.8296,582789.9069,620756.7651,472611.2756,317453.4418,5454,5765.585855,7196.796018,9241.074928,6797.598389,5909.03317,415302.6041,415308.3974,415300.9734,415304.7584,415302.8681,415311.9832,415311.2902
415307,666846.2306,907481.1817,44390.06806,551890.2018,549163.8755,415307,366774.7438,573305.6997,575234.6408,732727.9235,255592.7811,5555,465.317669,5251.145891,8053.298609,20865.51197,5621.466453,415306.1666,415298.2855,415304.1288,415303.2466,415304.2037,415306.2222,415310.7562
415307,528226.0052,445488.9718,61321.31247,554010.5701,742420.3847,415307,356471.8145,513267.847,766834.8494,491160.0889,135149.3101,5630,3006.43403,4317.349835,7282.236096,7939.707837,5288.953187,415301.1881,415307.3339,415311.6004,415305.4271,415304.7931,415304.353,415305.51
415307,597413.0041,483655.7233,555293.6249,758147.3544,730494.3112,415307,572216.6239,677032.0848,684872.4277,471411.6123,65847.34431,4329,4286.364823,4882.434558,5636.607802,5298.559138,4293.619532,415302.7561,415304.0154,415311.0845,415305.9379,415304.5085,415302.9969,415308.4912
415307,1073854.963,488090.7894,920392.3227,791067.1849,762169.7948,415307,618847.3371,587025.2509,367242.4333,436606.7165,100121.748,5447,5589.491177,7933.752486,6728.824153,2024.618971,7991.584865,415295.8476,415307.1985,415313.1349,415311.5792,415313.2244,415307.6982,415304.2817
415307,971305.7666,605733.2931,172211.5144,398784.9019,542140.4892,415307,537668.3058,404630.0476,473268.9514,735828.8958,519801.5722,5553,2723.617347,7466.940861,5128.176037,12566.05017,6070.946479,415309.6792,415301.4698,415308.4437,415301.3896,415310.0626,415308.4036,415307.1995
415307,658891.8734,584409.4348,549909.4135,579905.2956,607736.4731,415307,756272.97,515891.5432,545924.4668,491605.2224,335963.7339,3534,631.4862463,4811.952413,7313.213721,11249.98861,5915.102399,415307.5482,415310.4333,415307.1261,415310.8337,415305.6651,415312.4714,415307.8391
415307,663457.457,668845.7423,1972246.96,350476.6504,675875.6662,415307,523453.6106,430483.5858,925331.1456,430007.2971,62086.34905,5430,2245.795715,6615.579594,5737.621378,272.9647046,6963.331719,415295.9813,415306.1568,415300.2733,415306.4056,415300.8117,415305.1649,415306.9717
415307,418081.5549,647885.4372,245912.5461,510724.1559,503586.438,415307,783005.9707,409220.5944,742911.3939,643337.4053,470020.6498,6524,2842.984791,5425.299889,2890.770517,3862.070971,7087.653997,415309.3506,415305.2771,415307.0444,415305.7373,415312.0269,415307.085,415306.1488
415307,521215.4196,607640.2361,470308.1117,559152.0533,525430.0103,415307,760719.303,402796.3757,436593.5539,486738.8011,286269.1256,4452,961.2590399,6494.972201,6686.586151,2980.87667,4968.416072,415302.7049,415309.5571,415305.4523,415305.529,415306.7596,415306.0815,415307.5475
415307,955682.1343,298557.6846,483244.7366,418948.7804,501496.1538,415307,453985.6264,273749.7702,495651.5589,515483.5365,306840.1601,6586,580.2272866,4821.796835,9361.787746,10782.74309,6499.473028,415306.0408,415306.81,415304.1843,415310.1798,415316.2974,415316.0789,415305.0729
415307,767551.2759,371414.2317,862508.0338,638558.3824,753343.9106,415307,414683.2934,578123.1757,296640.4285,742333.6355,708331.7457,5181,5449.087651,6270.978312,5286.395405,13654.24493,4568.77294,415307.3825,415298.4413,415312.9493,415308.7156,415311.3799,415310.5697,415307.4129
415307,1146956.399,451018.3372,1433618.813,551679.1281,500883.2759,415307,366025.0219,389088.668,443415.9976,615341.9874,64554.89685,4692,1444.229635,4638.641098,4967.549884,5958.861263,6540.437444,415309.8507,415310.3055,415301.4874,415305.3626,415304.194,415310.7502,415302.4506
415307,420620.4924,569880.3844,17512.65678,639280.5767,680573.6493,415307,828996.9348,313815.597,672739.9757,646774.8845,47273.05377,6241,2630.476751,6506.774009,4236.502996,3925.189062,5827.512203,415304.4185,415306.2949,415305.5768,415314.5428,415311.8294,415304.7851,415306.2871
415307,886540.3604,195778.612,524637.7526,368116.1827,706228.6317,415307,692091.8099,584656.3981,390981.295,544815.1836,1012106.017,5053,5219.104141,4523.746704,7545.112764,770.0393684,6592.322173,415315.3407,415303.0431,415302.6996,415304.3729,415301.4217,415311.8865,415308.6164
415307,744056.8606,332272.0151,367929.3075,383006.9234,591677.3344,415307,720441.9208,680148.1717,340976.7668,382396.4747,648170.7738,4792,5861.028748,5542.304389,6775.984191,7980.377633,7659.794641,415309.4194,415303.9103,415302.7015,415310.3186,415307.0433,415312.4879,415301.4523
415307,450907.4493,490926.8212,948873.3486,368435.7377,591607.9619,415307,739852.0319,886456.4343,562906.952,684678.8913,977477.946,5818,1707.504189,4550.356398,3924.066464,5730.679654,4847.056075,415301.7749,415304.4965,415295.705,415303.1636,415298.1128,415305.666,415304.4167
415307,630523.149,741153.4719,214390.6494,792445.1294,843625.231,415307,617750.5839,345450.5468,573433.2337,573218.001,148142.4974,4650,2543.416325,8107.552419,1541.467106,3033.653886,5471.732528,415304.0447,415308.6524,415304.5101,415310.1904,415309.9933,415310.1235,415300.4426
415307,1206707.547,447688.4356,646858.8057,586458.1917,687437.8698,415307,757662.8447,689205.0495,431310.8189,625242.1252,227177.4173,5414,5132.177335,7916.184401,7273.877826,777.3504189,6325.110842,415304.5786,415301.7269,415296.952,415311.3841,415302.8861,415315.9874,415310.4173
415307,1123548.859,543885.5361,224697.6354,784068.4119,825282.9371,415307,680511.1343,535301.6182,277049.5608,433016.4067,235618.6938,6282,1704.1159,7958.322299,2849.898614,3172.639007,7716.149805,415309.2698,415305.9873,415312.7383,415307.8694,415303.9726,415303.6976,415313.3036
415307,514213.613,349302.4076,92835.9368,786754.4014,789118.7723,415307,465473.7058,540508.6435,574713.1574,594018.727,262189.8534,4514,4207.394461,6376.36979,5905.351824,1969.605074,4713.587785,415305.8355,415309.2265,415308.8076,415315.1654,415315.5127,415302.7706,415307.3324
415307,593846.7739,568307.8272,1284312.871,578135.1378,296636.0705,415307,555182.4127,645786.9422,486136.8332,459971.188,91683.81426,6708,1385.115107,7051.833451,3534.271448,102.5749178,5573.030609,415299.486,415309.4026,415309.2001,415300.8257,415305.9254,415311.8923,415314.3468
415307,594571.9615,223451.5097,388443.2166,463236.8129,323712.4193,415307,503006.6347,461863.2038,588177.4065,405364.6793,563446.7612,5846,1807.291675,4166.563073,5924.298802,2773.594166,3509.011605,415300.977,415301.9905,415306.5297,415304.9736,415310.7439,415307.8278,415315.5192
415307,1000054.921,339451.9469,102004.6234,580801.3004,536417.9424,415307,561536.8412,674641.7877,562710.333,577122.0779,635029.0017,4380,1061.423092,7433.13713,7455.334358,5638.451857,3982.876827,415314.0036,415302.9037,415306.3483,415298.9077,415307.3717,415313.4807,415309.5767
415307,780992.9654,500860.0056,10094.75766,504280.192,585864.1307,415307,687490.1488,441753.1507,637055.977,430417.5542,625406.8318,6041,5847.319007,3347.603981,4404.433805,2266.472959,6669.766226,415304.7583,415312.5195,415307.6441,415305.1089,415306.1194,415304.3866,415308.753
415307,620797.7508,672560.066,1344230.321,493803.6774,496341.4351,415307,483259.195,487234.8689,364811.243,457725.9382,1497516.214,5320,1184.774739,4310.174372,5751.784549,12905.99359,5074.768098,415304.6892,415311.5215,415307.2844,415309.1075,415308.4913,415304.5027,415307.5071
415307,844330.2156,841319.8911,1155776.908,535979.5143,673038.2873,415307,549813.6489,670382.2736,703482.5715,613287.6517,197832.243,4868,687.6198894,5744.612073,3663.19902,17387.45485,5287.974644,415306.9647,415306.5191,415307.345,415310.3374,415306.5531,415302.7332,415301.5374
415307,552346.4337,747475.6202,591764.2004,458186.4589,771126.1031,415307,682577.2452,592010.1683,336011.1438,487071.5251,714327.2739,6324,4017.97111,5026.639778,7036.69082,2921.316169,4267.344571,415300.915,415310.3213,415311.9831,415304.5925,415303.9296,415308.0489,415306.5053
415307,627271.1498,614770.721,975674.0865,599109.6634,520896.6114,415307,801130.4035,340263.2652,566236.1147,486709.4018,333054.1668,5439,4523.626981,6562.456627,8432.270677,2260.236003,4357.841163,415306.894,415302.7525,415308.4232,415312.7795,415303.3566,415303.0846,415304.1382
415307,959319.6118,719676.8096,621664.2344,475987.9849,166402.2356,415307,796528.4652,607272.7262,413819.3549,559037.9481,330839.9557,4631,5326.249107,3359.139317,5704.997149,3752.732823,3169.599933,415305.8035,415304.0867,415307.5105,415306.4174,415304.3188,415312.9241,415306.9333
415307,1154963.744,815206.0276,178110.3062,387075.3723,708871.6926,415307,664432.0907,658631.2184,488578.2391,404016.6548,170410.2412,6820,584.4395371,6839.145418,8091.631868,3476.39715,5643.124857,415315.6232,415304.692,415310.174,415308.5277,415309.2962,415302.9231,415306.269
415307,812567.1249,533214.1669,774087.8556,678227.5572,587887.3437,415307,462724.7422,509046.5136,457456.9938,510427.2926,937025.6575,5235,5425.381529,7262.686209,4494.7782,5415.175409,6029.974853,415309.075,415305.6599,415311.0628,415307.1986,415315.8424,415314.3925,415310.3046
415307,1030182.548,563202.0703,222051.6698,566706.9715,327205.9984,415307,481463.6283,466243.6587,511753.0231,867445.7436,912288.9104,4324,4744.306031,7033.545978,7222.737036,43.73739184,5768.650812,415305.5398,415312.0362,415308.1298,415306.0614,415306.6541,415308.7925,415306.9432
415307,1017165.244,707948.1675,279989.8106,624691.0045,544026.4676,415307,730236.006,326035.9879,525740.2705,293756.354,546432.7413,5104,5710.897901,5486.284529,6324.002855,4470.997445,4094.933938,415301.7799,415305.7146,415302.6359,415305.2811,415307.2818,415307.8026,415302.4445
415307,528943.3552,865317.5879,302829.4379,463906.334,706213.2079,415307,757023.4292,659719.0642,598460.5493,633252.4126,998502.368,5772,4972.704483,5291.734288,9430.924593,6649.337891,5151.954136,415312.1121,415303.289,415300.9523,415309.9625,415304.5511,415307.0121,415305.5934
415307,1187281.856,419619.7741,843933.2867,669718.9305,548326.2965,415307,786964.8083,591179.026,535836.0726,396973.8396,1238572.809,4243,2290.735302,4996.658262,4388.788699,6504.37976,4495.820395,415309.7138,415305.2211,415301.8956,415304.1529,415304.8377,415309.5543,415308.5161
415307,1027391.858,525179.2347,43913.60668,942676.2921,503686.9095,415307,824708.9311,594297.8311,563955.509,757734.7668,616042.3046,5683,1131.699623,6687.273595,4729.74455,1696.069388,3751.424025,415314.171,415301.9113,415299.8959,415310.4902,415307.7374,415309.0363,415308.1184
415307,1228197.976,756925.8895,57162.04771,726922.2431,691568.2447,415307,750135.7617,679368.1368,681207.062,432140.1063,5743.906125,5508,1561.11799,4196.828211,4516.244902,2763.795035,5340.889899,415308.1428,415307.1305,415307.2108,415307.2158,415315.6042,415304.7575,415309.2008
415307,1078045.289,365106.5466,628239.9853,760228.0808,533896.8496,415307,454018.9084,519041.603,689693.7775,570395.7729,69662.59603,4420,4021.599965,5828.537102,4979.122304,18203.3362,6548.177848,415303.1027,415313.0489,415312.0939,415305.1669,415308.6986,415313.1022,415302.2907
415307,661631.0874,576451.6608,144136.7699,755817.1085,549082.5512,415307,618242.2131,574783.604,449268.141,475759.3564,654916.0269,5555,1785.200006,2698.068782,6805.893704,12094.08289,6465.976501,415310.6612,415298.9177,415309.2034,415306.6871,415304.118,415310.1405,415314.0401
415307,1134707.266,360501.4254,151086.6523,544105.5329,645509.2406,415307,402535.6947,653546.6226,605298.7314,654162.9415,532839.7111,5795,960.9838241,5815.355315,6311.719052,5854.840497,5597.827799,415295.4602,415309.0291,415310.9425,415306.5808,415311.5931,415306.6412,415310.9455
415307,906358.6232,468480.6857,353188.7775,472179.2259,563842.5782,415307,471409.5537,438240.1468,382255.2879,518208.3709,139352.9156,4900,4813.451965,3564.164477,4847.534936,2618.039061,6213.682924,415311.9619,415306.1496,415308.4654,415305.1244,415311.4463,415314.0597,415307.623
415307,1143722.39,367786.1612,490673.8716,596329.4541,473446.464,415307,728672.2568,276907.3331,575374.9556,593894.3865,780478.764,4572,3500.780226,4555.426484,2564.19039,1600.566399,7458.720806,415309.5345,415299.5017,415308.8022,415312.2115,415308.515,415305.0684,415301.1092
415307,443540.0456,602793.4198,210609.4041,646520.3095,570965.0523,415307,803437.9241,618635.7111,690167.3453,223966.5536,285688.6794,7409,4309.551417,8561.597047,5448.131474,4487.739764,5317.194416,415309.2552,415315.6818,415302.8447,415303.9602,415301.6141,415308.2228,415310.3322
415307,654912.1262,499102.2896,230960.0276,490381.4159,633448.678,415307,580809.1226,333504.6264,405086.3775,366686.4361,372645.841,5848,4838.844719,5187.687025,3365.620773,1396.621142,6891.36336,415310.9183,415304.5415,415305.7514,415310.7697,415304.0663,415316.9229,415310.1104
415307,961222.8956,603564.3168,904731.0339,477526.722,618123.9193,415307,537583.5263,590659.8931,539061.2619,252441.6456,1748882.292,3896,3506.10499,6261.408246,3644.524015,1749.494253,7150.528087,415304.5404,415300.3747,415315.4789,415307.4528,415307.2858,415302.0405,415310.2306
415307,784646.4722,984956.7088,60445.3905,478265.3793,599756.5404,415307,752728.1548,779306.5025,502434.8046,565828.5524,444184.2837,6687,3630.965898,5722.658025,7680.509969,4004.975712,6611.83211,415307.7236,415309.701,415312.8773,415305.2505,415310.2964,415310.7445,415313.8796
415307,1187027.44,423617.1207,147528.0915,531448.8104,496755.9241,415307,468258.7634,531977.7164,637854.8247,437499.6004,173713.8697,4877,3374.517368,9007.956765,5255.400544,8489.974187,9184.804979,415308.9725,415309.399,415307.0399,415301.1871,415305.4757,415311.3433,415310.5688
